Favorite-BatAge,Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-2B,Favorite-3B,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,BatAge,R/G,PA,AB,H,2B,3B,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,CG_Starting,CG_Opposing,IP_Starting,IP_Opposing,ERA+_Starting ,ERA+_Opposing,FIP_Starting,FIP_Opposing,WHIP_Starting,WHIP_Opposing,H9_Starting ,H9_Opposing,HR9_Starting,HR9_Opposing,BB9_Starting,BB9_Opposing,SO9_Starting ,SO9_Opposing,SO/W_Starting,SO/W_Opposing
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,2624.74,28.7,4.03,6022,5500,1352,270,21,169,442,1145,0.24600000000000002,0.304,0.395,0.6990000000000001,2171,33,1036,4.34,6.5,1.0,0.0,184.2,72.0,90.0,63.0,3.95,4.34,1.4080000000000001,1.611,10.0,10.4,1.2,1.1,2.6,4.1,8.6,8.9,3.28,8.9
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,1831.66,28.9,4.5,6261,5542,1426,277,32,153,561,1334,0.257,0.332,0.402,0.7340000000000001,2226,81,1173,4.64,3.38,0.0,0.0,180.1,104.0,84.0,123.0,4.75,3.71,1.425,1.115,9.7,8.6,1.2,1.1,3.1,1.5,5.7,7.4,1.85,7.4
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,1831.66,28.9,4.5,6261,5542,1426,277,32,153,561,1334,0.257,0.332,0.402,0.7340000000000001,2226,81,1173,4.06,4.043333333333334,0.0,2.0,62.0,107.76666666666667,97.0,108.66666666666667,4.18,3.943333333333334,1.21,1.2356666666666667,8.6,9.700000000000001,1.3,1.2333333333333334,2.3,1.4333333333333333,8.0,7.066666666666666,3.44,7.066666666666666
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,1831.66,28.9,4.5,6261,5542,1426,277,32,153,561,1334,0.257,0.332,0.402,0.7340000000000001,2226,81,1173,4.34,3.88,1.0,1.0,184.2,116.0,90.0,107.0,3.95,3.33,1.4080000000000001,1.44,10.0,10.2,1.2,0.5,2.6,2.8,8.6,7.6,3.28,7.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.64,4.22,0.0,1.0,180.1,134.1,84.0,96.0,4.75,4.99,1.425,1.236,9.7,8.6,1.2,1.8,3.1,2.5,5.7,8.0,1.85,8.0
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.34,4.12,1.0,0.0,184.2,199.0,90.0,98.0,3.95,4.27,1.4080000000000001,1.327,10.0,9.9,1.2,1.3,2.6,2.1,8.6,6.6,3.28,6.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,2.16,5.506666666666668,0.0,0.6666666666666666,108.1,110.66666666666667,182.0,76.0,2.34,4.333333333333333,0.914,1.4480000000000002,6.6,10.4,0.3,1.3333333333333333,1.7,2.6333333333333333,8.6,7.733333333333333,5.2,7.733333333333333
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.64,4.22,0.0,1.0,180.1,134.1,84.0,96.0,4.75,4.99,1.425,1.236,9.7,8.6,1.2,1.8,3.1,2.5,5.7,8.0,1.85,8.0
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.34,4.12,1.0,0.0,184.2,199.0,90.0,98.0,3.95,4.27,1.4080000000000001,1.327,10.0,9.9,1.2,1.3,2.6,2.1,8.6,6.6,3.28,6.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.55,4.22,1.0,1.0,168.0,134.1,86.0,96.0,3.87,4.99,1.286,1.236,9.0,8.6,1.1,1.8,2.6,2.5,7.7,8.0,3.0,8.0
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.48,3.0066666666666664,0.0,0.0,168.2,41.333333333333336,88.0,255.66666666666666,4.43,4.213333333333334,1.358,1.0330000000000001,10.0,7.766666666666667,1.4,1.5,2.2,1.5666666666666667,7.2,7.433333333333334,3.19,7.433333333333334
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.64,3.79,0.0,0.0,180.1,121.0,84.0,107.0,4.75,2.8,1.425,1.306,9.7,10.0,1.2,0.7,3.1,1.8,5.7,8.7,1.85,8.7
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.34,2.56,1.0,0.0,184.2,66.43333333333332,90.0,162.33333333333334,3.95,3.9066666666666667,1.4080000000000001,1.1866666666666665,10.0,7.1000000000000005,1.2,0.7666666666666666,2.6,3.5666666666666664,8.6,8.366666666666667,3.28,8.366666666666667
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.34,3.82,1.0,0.0,184.2,153.1,90.0,106.0,3.95,4.63,1.4080000000000001,1.324,10.0,8.1,1.2,1.1,2.6,3.8,8.6,7.2,3.28,7.2
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.48,3.79,0.0,0.0,168.2,121.0,88.0,107.0,4.43,2.8,1.358,1.306,10.0,10.0,1.4,0.7,2.2,1.8,7.2,8.7,3.19,8.7
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.64,6.973333333333333,0.0,0.0,180.1,38.666666666666664,84.0,86.0,4.75,3.2900000000000005,1.425,1.4033333333333333,9.7,10.733333333333334,1.2,1.2666666666666666,3.1,1.8999999999999997,5.7,10.4,1.85,10.4
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.34,4.12,1.0,0.0,184.2,199.0,90.0,98.0,3.95,4.27,1.4080000000000001,1.327,10.0,9.9,1.2,1.3,2.6,2.1,8.6,6.6,3.28,6.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.48,3.82,0.0,0.0,168.2,153.1,88.0,106.0,4.43,4.63,1.358,1.324,10.0,8.1,1.4,1.1,2.2,3.8,7.2,7.2,3.19,7.2
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-3039.78,30.5,4.74,6227,5583,1446,251,17,223,506,1288,0.259,0.326,0.43,0.7559999999999999,2400,72,1099,4.64,3.79,0.0,0.0,180.1,121.0,84.0,107.0,4.75,2.8,1.425,1.306,9.7,10.0,1.2,0.7,3.1,1.8,5.7,8.7,1.85,8.7
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,1096.82,28.5,4.81,6223,5548,1415,299,32,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.64,4.67,0.0,1.0,180.1,171.2,84.0,87.0,4.75,4.49,1.425,1.375,9.7,9.4,1.2,1.4,3.1,3.0,5.7,7.9,1.85,7.9
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,1096.82,28.5,4.81,6223,5548,1415,299,32,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.34,4.62,1.0,1.0,184.2,198.2,90.0,88.0,3.95,3.93,1.4080000000000001,1.4040000000000001,10.0,10.0,1.2,1.0,2.6,2.7,8.6,7.3,3.28,7.3
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-1096.82,28.5,4.81,6223,5548,1415,299,32,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.55,4.67,1.0,1.0,168.0,171.2,86.0,87.0,3.87,4.49,1.286,1.375,9.0,9.4,1.1,1.4,2.6,3.0,7.7,7.9,3.0,7.9
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-1096.82,28.5,4.81,6223,5548,1415,299,32,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.64,3.04,0.0,0.0,180.1,195.1,84.0,133.0,4.75,3.61,1.425,1.224,9.7,7.8,1.2,0.7,3.1,3.2,5.7,8.0,1.85,8.0
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,1260.34,27.7,4.15,6046,5481,1333,288,32,216,449,1482,0.243,0.307,0.426,0.733,2333,69,1060,4.48,4.02,0.0,0.0,168.2,201.1,88.0,100.0,4.43,3.81,1.358,1.242,10.0,8.2,1.4,1.3,2.2,3.0,7.2,10.4,3.19,10.4
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,1260.34,27.7,4.15,6046,5481,1333,288,32,216,449,1482,0.243,0.307,0.426,0.733,2333,69,1060,4.55,4.08,1.0,0.0,168.0,132.0666666666667,86.0,98.33333333333333,3.87,4.069999999999999,1.286,1.2973333333333332,9.0,8.266666666666667,1.1,1.0666666666666667,2.6,3.4333333333333336,7.7,8.233333333333333,3.0,8.233333333333333
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-1260.34,27.7,4.15,6046,5481,1333,288,32,216,449,1482,0.243,0.307,0.426,0.733,2333,69,1060,4.48,4.88,0.0,0.0,168.2,175.1,88.0,82.0,4.43,4.49,1.358,1.272,10.0,8.9,1.4,1.6,2.2,2.5,7.2,8.6,3.19,8.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,1,-1260.34,27.7,4.15,6046,5481,1333,288,32,216,449,1482,0.243,0.307,0.426,0.733,2333,69,1060,4.55,3.54,1.0,0.0,168.0,89.0,86.0,113.0,3.87,3.39,1.286,1.618,9.0,9.4,1.1,0.5,2.6,5.2,7.7,9.9,3.0,9.9
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-1260.34,27.7,4.15,6046,5481,1333,288,32,216,449,1482,0.243,0.307,0.426,0.733,2333,69,1060,4.64,4.02,0.0,0.0,180.1,201.1,84.0,100.0,4.75,3.81,1.425,1.242,9.7,8.2,1.2,1.3,3.1,3.0,5.7,10.4,1.85,10.4
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,372.06,28.4,4.72,6089,5525,1446,257,23,215,436,1220,0.262,0.322,0.433,0.755,2394,70,1038,5.09,4.95,0.0,0.0,51.333333333333336,107.1,96.33333333333333,92.0,4.23,4.75,1.5173333333333332,1.4069999999999998,11.1,9.7,1.2,1.3,2.5666666666666664,2.9,7.0,5.6,2.8366666666666664,5.6
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,372.06,28.4,4.72,6089,5525,1446,257,23,215,436,1220,0.262,0.322,0.433,0.755,2394,70,1038,4.64,3.32,0.0,0.0,180.1,200.2,84.0,137.0,4.75,3.98,1.425,1.306,9.7,8.3,1.2,1.1,3.1,3.5,5.7,9.0,1.85,9.0
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,372.06,28.4,4.72,6089,5525,1446,257,23,215,436,1220,0.262,0.322,0.433,0.755,2394,70,1038,4.55,5.07,1.0,0.0,168.0,119.0,86.0,90.0,3.87,5.74,1.286,1.361,9.0,8.8,1.1,2.1,2.6,3.5,7.7,8.1,3.0,8.1
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-372.06,28.4,4.72,6089,5525,1446,257,23,215,436,1220,0.262,0.322,0.433,0.755,2394,70,1038,4.48,6.04,0.0,0.0,168.2,47.2,88.0,76.0,4.43,6.61,1.358,1.6780000000000002,10.0,11.3,1.4,2.3,2.2,3.8,7.2,5.1,3.19,5.1
26.4,4.47,6204.0,5545.0,1367.0,291.0,29.0,198.0,554.0,1452.0,0.247,0.319,0.41700000000000004,0.735,2310.0,47.0,1086.0,0,-372.06,28.4,4.72,6089,5525,1446,257,23,215,436,1220,0.262,0.322,0.433,0.755,2394,70,1038,4.55,3.32,1.0,0.0,168.0,200.2,86.0,137.0,3.87,3.98,1.286,1.306,9.0,8.3,1.1,1.1,2.6,3.5,7.7,9.0,3.0,9.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.216666666666667,3.84,0.0,1.0,121.76666666666665,194.2,128.0,106.0,4.11,3.96,1.228,1.2890000000000001,8.166666666666666,8.6,1.0666666666666667,0.8,2.9,3.0,7.5,6.7,2.59,6.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.6333333333333333,4.26,0.6666666666666666,0.0,120.06666666666668,164.2,109.0,95.0,4.09,4.0,1.2226666666666668,1.476,7.833333333333333,10.8,1.2333333333333332,0.6,3.1666666666666665,2.5,8.9,4.7,2.81,4.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.89,4.26,0.0,0.0,203.2,164.2,100.0,95.0,3.58,4.0,1.2770000000000001,1.476,9.1,10.8,0.8,0.6,2.3,2.5,7.6,4.7,3.23,4.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,2.48,3.1,3.0,0.0,232.0,58.0,157.0,131.0,2.91,3.24,1.0170000000000001,1.31,7.2,8.7,0.7,0.6,2.0,3.1,8.4,8.2,4.24,8.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,2.48,3.29,3.0,0.0,232.0,131.1,157.0,124.0,2.91,3.59,1.0170000000000001,1.165,7.2,7.8,0.7,0.7,2.0,2.7,8.4,7.1,4.24,7.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,4.46,3.51,0.0,1.0,38.1,154.0,88.0,116.0,4.49,3.98,1.591,0.9940000000000001,10.3,7.4,0.9,1.5,4.0,1.6,6.3,8.1,1.59,8.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.89,4.37,0.0,1.0,203.2,160.2,100.0,93.0,3.58,3.34,1.2770000000000001,1.226,9.1,9.9,0.8,1.2,2.3,1.2,7.6,8.7,3.23,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.9,4.2,0.0,0.0,108.1,154.1,100.0,97.0,4.32,3.42,1.311,1.4509999999999998,9.6,10.2,1.1,0.6,2.2,2.9,5.1,7.1,2.26,7.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,2.48,5.07,3.0,0.0,232.0,94.0,157.0,80.0,2.91,4.87,1.0170000000000001,1.4040000000000001,7.2,9.5,0.7,1.2,2.0,3.2,8.4,6.0,4.24,6.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.89,4.37,0.0,1.0,203.2,160.2,100.0,93.0,3.58,3.34,1.2770000000000001,1.226,9.1,9.9,0.8,1.2,2.3,1.2,7.6,8.7,3.23,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.9,3.216666666666667,0.0,0.0,108.1,121.76666666666665,100.0,128.0,4.32,4.11,1.311,1.228,9.6,8.166666666666666,1.1,1.0666666666666667,2.2,2.9,5.1,7.5,2.26,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,5.4,4.05,0.0,1.0,5.0,115.2,78.0,97.0,3.73,4.6,1.4,1.4180000000000001,9.0,9.8,0.0,1.2,3.6,3.0,5.4,6.0,1.5,6.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.89,3.66,0.0,0.0,203.2,86.0,100.0,107.0,3.58,3.62,1.2770000000000001,1.186,9.1,7.4,0.8,0.8,2.3,3.2,7.6,8.6,3.23,8.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,2.48,3.216666666666667,3.0,0.0,232.0,121.76666666666665,157.0,128.0,2.91,4.11,1.0170000000000001,1.228,7.2,8.166666666666666,0.7,1.0666666666666667,2.0,2.9,8.4,7.5,4.24,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.9,4.05,0.0,1.0,108.1,115.2,100.0,97.0,4.32,4.6,1.311,1.4180000000000001,9.6,9.8,1.1,1.2,2.2,3.0,5.1,6.0,2.26,6.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,7.16,3.66,0.0,0.0,16.1,86.0,56.0,107.0,4.05,3.62,1.837,1.186,12.7,7.4,1.1,0.8,3.9,3.2,8.8,8.6,2.29,8.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,4.36,2.73,0.0,3.0,84.2,208.0,90.0,143.0,4.48,3.45,1.37,1.082,9.6,7.2,1.0,0.7,2.8,2.6,4.5,7.3,1.62,7.3
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,2.48,3.35,3.0,1.0,232.0,96.2,157.0,117.0,2.91,3.51,1.0170000000000001,1.169,7.2,8.2,0.7,0.5,2.0,2.3,8.4,6.0,4.24,6.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.9,6.536666666666666,0.0,0.0,108.1,36.733333333333334,100.0,63.666666666666664,4.32,3.9033333333333338,1.311,1.515,9.6,12.066666666666668,1.1,1.0333333333333334,2.2,1.5999999999999999,5.1,6.2,2.26,6.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,2.48,2.73,3.0,3.0,232.0,208.0,157.0,143.0,2.91,3.45,1.0170000000000001,1.082,7.2,7.2,0.7,0.7,2.0,2.6,8.4,7.3,4.24,7.3
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.89,4.18,0.0,0.0,203.2,157.0,100.0,93.0,3.58,3.85,1.2770000000000001,1.35,9.1,9.4,0.8,1.0,2.3,2.8,7.6,7.8,3.23,7.8
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.6333333333333333,3.56,0.6666666666666666,0.0,120.06666666666668,86.0,109.0,110.0,4.09,3.76,1.2226666666666668,1.256,7.833333333333333,8.2,1.2333333333333332,0.5,3.1666666666666665,3.1,8.9,6.7,2.81,6.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.6333333333333333,5.3566666666666665,0.6666666666666666,0.0,120.06666666666668,49.833333333333336,109.0,75.66666666666667,4.09,4.24,1.2226666666666668,1.5249999999999997,7.833333333333333,10.833333333333334,1.2333333333333332,1.0333333333333334,3.1666666666666665,2.9,8.9,6.3999999999999995,2.81,6.3999999999999995
