Favorite-BatAge,Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-2B,Favorite-3B,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,BatAge,R/G,PA,AB,H,2B,3B,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,CG_Starting,CG_Opposing,IP_Starting,IP_Opposing,ERA+_Starting ,ERA+_Opposing,FIP_Starting,FIP_Opposing,WHIP_Starting,WHIP_Opposing,H9_Starting ,H9_Opposing,HR9_Starting,HR9_Opposing,BB9_Starting,BB9_Opposing,SO9_Starting ,SO9_Opposing,SO/W_Starting,SO/W_Opposing
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,2.48,4.46,3.0,0.0,232.0,135.1,157.0,85.0,2.91,4.59,1.0170000000000001,1.256,7.2,9.0,0.7,1.6,2.0,2.3,8.4,7.7,4.24,7.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.9,3.65,0.0,1.0,108.1,207.1,100.0,104.0,4.32,3.86,1.311,1.24,9.6,7.9,1.1,0.9,2.2,3.3,5.1,7.6,2.26,7.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,4.46,3.59,0.0,0.0,38.1,180.2,88.0,105.0,4.49,4.77,1.591,1.256,10.3,7.8,0.9,1.4,4.0,3.5,6.3,8.1,1.59,8.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.89,3.89,0.0,0.0,203.2,132.0,100.0,97.0,3.58,4.02,1.2770000000000001,1.242,9.1,8.0,0.8,0.9,2.3,3.1,7.6,7.5,3.23,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.89,3.89,0.0,0.0,203.2,132.0,100.0,97.0,3.58,4.02,1.2770000000000001,1.242,9.1,8.0,0.8,0.9,2.3,3.1,7.6,7.5,3.23,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.216666666666667,4.46,0.0,0.0,121.76666666666665,135.1,128.0,85.0,4.11,4.59,1.228,1.256,8.166666666666666,9.0,1.0666666666666667,1.6,2.9,2.3,7.5,7.7,2.59,7.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,2.48,4.64,3.0,1.0,232.0,159.0,157.0,81.0,2.91,4.81,1.0170000000000001,1.2329999999999999,7.2,9.2,0.7,1.4,2.0,1.9,8.4,5.1,4.24,5.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.6333333333333333,3.49,0.6666666666666666,0.0,120.06666666666668,105.2,109.0,108.0,4.09,3.73,1.2226666666666668,1.202,7.833333333333333,8.4,1.2333333333333332,0.8,3.1666666666666665,2.4,8.9,6.6,2.81,6.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,2.48,4.64,3.0,1.0,232.0,159.0,157.0,81.0,2.91,4.81,1.0170000000000001,1.2329999999999999,7.2,9.2,0.7,1.4,2.0,1.9,8.4,5.1,4.24,5.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2169.84,28.7,4.08,5990,5417,1331,243,21,176,435,1150,0.24600000000000002,0.307,0.396,0.7020000000000001,2144,58,1013,3.6333333333333333,3.82,0.6666666666666666,0.0,120.06666666666668,37.2,109.0,100.0,4.09,2.6,1.2226666666666668,1.327,7.833333333333333,9.6,1.2333333333333332,0.5,3.1666666666666665,2.4,8.9,9.1,2.81,9.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1632.19,26.5,4.44,6276,5649,1494,289,48,154,490,1312,0.264,0.324,0.414,0.738,2341,33,1153,2.48,4.62,3.0,0.0,232.0,146.0,157.0,89.0,2.91,4.44,1.0170000000000001,1.329,7.2,9.3,0.7,1.4,2.0,2.7,8.4,7.5,4.24,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1632.19,26.5,4.44,6276,5649,1494,289,48,154,490,1312,0.264,0.324,0.414,0.738,2341,33,1153,3.89,3.52,0.0,0.0,203.2,127.2,100.0,117.0,3.58,3.53,1.2770000000000001,1.3319999999999999,9.1,8.5,0.8,0.6,2.3,3.5,7.6,8.4,3.23,8.4
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1632.19,26.5,4.44,6276,5649,1494,289,48,154,490,1312,0.264,0.324,0.414,0.738,2341,33,1153,3.89,4.62,0.0,0.0,203.2,146.0,100.0,89.0,3.58,4.44,1.2770000000000001,1.329,9.1,9.3,0.8,1.4,2.3,2.7,7.6,7.5,3.23,7.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,2.48,3.34,3.0,0.0,232.0,191.1,157.0,123.0,2.91,4.16,1.0170000000000001,1.218,7.2,9.0,0.7,1.3,2.0,1.9,8.4,7.2,4.24,7.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,3.9,4.99,0.0,0.0,108.1,173.0,100.0,82.0,4.32,4.45,1.311,1.3869999999999998,9.6,9.2,1.1,1.0,2.2,3.3,5.1,6.2,2.26,6.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,3.89,4.11,0.0,0.0,203.2,184.0,100.0,100.0,3.58,4.01,1.2770000000000001,1.359,9.1,8.9,0.8,1.0,2.3,3.3,7.6,8.2,3.23,8.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,4.46,4.11,0.0,0.0,38.1,184.0,88.0,100.0,4.49,4.01,1.591,1.359,10.3,8.9,0.9,1.0,4.0,3.3,6.3,8.2,1.59,8.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,3.89,6.04,0.0,0.0,203.2,44.2,100.0,68.0,3.58,6.13,1.2770000000000001,1.567,9.1,10.5,0.8,1.8,2.3,3.6,7.6,5.2,3.23,5.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2012.74,27.9,4.4,6007,5485,1370,246,20,217,418,1331,0.25,0.307,0.42100000000000004,0.728,2307,51,990,2.48,3.34,3.0,0.0,232.0,191.1,157.0,123.0,2.91,4.16,1.0170000000000001,1.218,7.2,9.0,0.7,1.3,2.0,1.9,8.4,7.2,4.24,7.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2578.08,28.2,4.62,6237,5640,1495,294,33,161,478,1148,0.265,0.325,0.415,0.74,2338,46,1142,5.4,5.61,0.0,0.0,16.2,59.1,74.0,77.0,4.63,4.89,1.44,1.601,8.6,10.3,1.1,1.1,4.3,4.1,7.6,7.4,1.75,7.4
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2578.08,28.2,4.62,6237,5640,1495,294,33,161,478,1148,0.265,0.325,0.415,0.74,2338,46,1142,3.89,3.26,0.0,1.0,203.2,113.1,100.0,132.0,3.58,2.68,1.2770000000000001,1.209,9.1,9.1,0.8,0.5,2.3,1.8,7.6,8.5,3.23,8.5
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2578.08,28.2,4.62,6237,5640,1495,294,33,161,478,1148,0.265,0.325,0.415,0.74,2338,46,1142,3.89,4.82,0.0,0.0,203.2,134.1,100.0,89.0,3.58,4.18,1.2770000000000001,1.444,9.1,9.7,0.8,1.0,2.3,3.3,7.6,7.4,3.23,7.4
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1513.59,28.2,3.84,6070,5533,1381,260,27,136,404,1231,0.25,0.306,0.38,0.6859999999999999,2103,65,1065,2.48,3.36,3.0,1.0,232.0,206.1,157.0,116.0,2.91,3.18,1.0170000000000001,1.27,7.2,9.5,0.7,0.7,2.0,1.9,8.4,7.7,4.24,7.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-1513.59,28.2,3.84,6070,5533,1381,260,27,136,404,1231,0.25,0.306,0.38,0.6859999999999999,2103,65,1065,4.36,4.71,0.0,2.0,84.2,177.2,90.0,83.0,4.48,4.49,1.37,1.413,9.6,9.9,1.0,1.2,2.8,2.8,4.5,6.3,1.62,6.3
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1513.59,28.2,3.84,6070,5533,1381,260,27,136,404,1231,0.25,0.306,0.38,0.6859999999999999,2103,65,1065,2.48,3.75,3.0,1.0,232.0,139.1,157.0,104.0,2.91,3.87,1.0170000000000001,1.443,7.2,8.4,0.7,0.7,2.0,4.6,8.4,9.0,4.24,9.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,2.48,3.49,3.0,4.0,232.0,222.0,157.0,123.0,2.91,2.97,1.0170000000000001,1.054,7.2,7.7,0.7,0.9,2.0,1.8,8.4,9.9,4.24,9.9
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,3.9,3.63,0.0,3.0,108.1,183.2,100.0,119.0,4.32,2.84,1.311,1.073,9.6,7.5,1.1,0.9,2.2,2.1,5.1,10.6,2.26,10.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,7.16,4.55,0.0,1.0,16.1,176.0,56.0,95.0,4.05,4.33,1.837,1.3130000000000002,12.7,7.8,1.1,1.2,3.9,4.0,8.8,8.7,2.29,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,2.48,3.63,3.0,3.0,232.0,183.2,157.0,119.0,2.91,2.84,1.0170000000000001,1.073,7.2,7.5,0.7,0.9,2.0,2.1,8.4,10.6,4.24,10.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,5.4,4.55,0.0,1.0,16.2,176.0,74.0,95.0,4.63,4.33,1.44,1.3130000000000002,8.6,7.8,1.1,1.2,4.3,4.0,7.6,8.7,1.75,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1794.85,28.0,4.16,6109,5439,1395,303,29,141,533,1157,0.256,0.325,0.401,0.725,2179,39,1147,4.46,3.05,0.0,1.0,38.1,91.1,88.0,141.0,4.49,4.27,1.591,1.1059999999999999,10.3,7.6,0.9,0.9,4.0,2.4,6.3,4.3,1.59,4.3
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1415.17,28.0,4.55,6071,5572,1479,274,49,186,388,1283,0.265,0.315,0.43200000000000005,0.748,2409,33,1016,2.48,4.23,3.0,0.0,232.0,115.0,157.0,110.0,2.91,3.85,1.0170000000000001,1.409,7.2,9.4,0.7,0.9,2.0,3.3,8.4,7.7,4.24,7.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1415.17,28.0,4.55,6071,5572,1479,274,49,186,388,1283,0.265,0.315,0.43200000000000005,0.748,2409,33,1016,4.46,6.32,0.0,0.0,38.1,142.1,88.0,73.0,4.49,6.12,1.591,1.525,10.3,10.9,0.9,2.1,4.0,2.8,6.3,5.1,1.59,5.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1415.17,28.0,4.55,6071,5572,1479,274,49,186,388,1283,0.265,0.315,0.43200000000000005,0.748,2409,33,1016,3.89,6.09,0.0,0.0,203.2,78.1,100.0,76.0,3.58,4.74,1.2770000000000001,1.4680000000000002,9.1,10.9,0.8,1.6,2.3,2.3,7.6,7.0,3.23,7.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1781.36,28.3,4.28,6159,5605,1515,289,49,151,455,1259,0.27,0.32799999999999996,0.42,0.748,2355,41,1111,3.9,2.4266666666666667,0.0,2.0,108.1,146.73333333333335,100.0,167.0,4.32,2.686666666666667,1.311,1.0650000000000002,9.6,7.633333333333333,1.1,0.6666666666666666,2.2,1.9666666666666668,5.1,9.4,2.26,9.4
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1781.36,28.3,4.28,6159,5605,1515,289,49,151,455,1259,0.27,0.32799999999999996,0.42,0.748,2355,41,1111,3.89,5.05,0.0,2.0,203.2,187.0,100.0,79.0,3.58,4.77,1.2770000000000001,1.439,9.1,9.7,0.8,1.2,2.3,3.3,7.6,5.6,3.23,5.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1781.36,28.3,4.28,6159,5605,1515,289,49,151,455,1259,0.27,0.32799999999999996,0.42,0.748,2355,41,1111,4.36,4.99,0.0,1.0,84.2,157.0,90.0,80.0,4.48,4.73,1.37,1.28,9.6,8.7,1.0,1.7,2.8,2.8,4.5,7.9,1.62,7.9
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1781.36,28.3,4.28,6159,5605,1515,289,49,151,455,1259,0.27,0.32799999999999996,0.42,0.748,2355,41,1111,2.48,5.05,3.0,2.0,232.0,187.0,157.0,79.0,2.91,4.77,1.0170000000000001,1.439,7.2,9.7,0.7,1.2,2.0,3.3,8.4,5.6,4.24,5.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-1781.36,28.3,4.28,6159,5605,1515,289,49,151,455,1259,0.27,0.32799999999999996,0.42,0.748,2355,41,1111,3.89,3.38,0.0,1.0,203.2,133.1,100.0,118.0,3.58,3.49,1.2770000000000001,1.088,9.1,7.6,0.8,0.9,2.3,2.2,7.6,7.6,3.23,7.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1037.17,29.1,4.47,6116,5575,1497,300,42,139,383,973,0.26899999999999996,0.322,0.41200000000000003,0.7340000000000001,2298,77,1079,2.48,4.08,3.0,0.0,232.0,136.2,157.0,102.0,2.91,4.43,1.0170000000000001,1.39,7.2,9.0,0.7,1.0,2.0,3.5,8.4,6.7,4.24,6.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1037.17,29.1,4.47,6116,5575,1497,300,42,139,383,973,0.26899999999999996,0.322,0.41200000000000003,0.7340000000000001,2298,77,1079,3.216666666666667,5.95,0.0,0.0,121.76666666666665,148.1,128.0,70.0,4.11,5.61,1.228,1.551,8.166666666666666,11.3,1.0666666666666667,1.8,2.9,2.7,7.5,5.1,2.59,5.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1037.17,29.1,4.47,6116,5575,1497,300,42,139,383,973,0.26899999999999996,0.322,0.41200000000000003,0.7340000000000001,2298,77,1079,3.9,4.08,0.0,0.0,108.1,136.2,100.0,102.0,4.32,4.43,1.311,1.39,9.6,9.0,1.1,1.0,2.2,3.5,5.1,6.7,2.26,6.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1037.17,29.1,4.47,6116,5575,1497,300,42,139,383,973,0.26899999999999996,0.322,0.41200000000000003,0.7340000000000001,2298,77,1079,2.48,4.08,3.0,0.0,232.0,163.1,157.0,103.0,2.91,3.57,1.0170000000000001,1.298,7.2,8.5,0.7,0.8,2.0,3.2,8.4,8.6,4.24,8.6
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2206.37,29.6,4.12,6090,5385,1346,263,26,187,563,1258,0.25,0.326,0.413,0.7390000000000001,2222,60,1121,3.6333333333333333,3.69,0.6666666666666666,1.0,120.06666666666668,180.1,109.0,100.0,4.09,3.94,1.2226666666666668,1.331,7.833333333333333,9.7,1.2333333333333332,0.9,3.1666666666666665,2.3,8.9,5.8,2.81,5.8
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2206.37,29.6,4.12,6090,5385,1346,263,26,187,563,1258,0.25,0.326,0.413,0.7390000000000001,2222,60,1121,3.216666666666667,1.66,0.0,1.0,121.76666666666665,222.2,128.0,222.0,4.11,2.76,1.228,0.8440000000000001,8.166666666666666,6.0,1.0666666666666667,0.6,2.9,1.6,7.5,8.1,2.59,8.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.216666666666667,3.84,0.0,1.0,121.76666666666665,194.2,128.0,106.0,4.11,3.96,1.228,1.2890000000000001,8.166666666666666,8.6,1.0666666666666667,0.8,2.9,3.0,7.5,6.7,2.59,6.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.6333333333333333,4.26,0.6666666666666666,0.0,120.06666666666668,164.2,109.0,95.0,4.09,4.0,1.2226666666666668,1.476,7.833333333333333,10.8,1.2333333333333332,0.6,3.1666666666666665,2.5,8.9,4.7,2.81,4.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,3.89,4.26,0.0,0.0,203.2,164.2,100.0,95.0,3.58,4.0,1.2770000000000001,1.476,9.1,10.8,0.8,0.6,2.3,2.5,7.6,4.7,3.23,4.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-1702.18,28.2,4.3,6017,5467,1349,277,44,156,439,1264,0.247,0.305,0.39899999999999997,0.7040000000000001,2182,40,993,2.48,3.1,3.0,0.0,232.0,58.0,157.0,131.0,2.91,3.24,1.0170000000000001,1.31,7.2,8.7,0.7,0.6,2.0,3.1,8.4,8.2,4.24,8.2
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,2.48,3.29,3.0,0.0,232.0,131.1,157.0,124.0,2.91,3.59,1.0170000000000001,1.165,7.2,7.8,0.7,0.7,2.0,2.7,8.4,7.1,4.24,7.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,4.46,3.51,0.0,1.0,38.1,154.0,88.0,116.0,4.49,3.98,1.591,0.9940000000000001,10.3,7.4,0.9,1.5,4.0,1.6,6.3,8.1,1.59,8.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,-2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.89,4.37,0.0,1.0,203.2,160.2,100.0,93.0,3.58,3.34,1.2770000000000001,1.226,9.1,9.9,0.8,1.2,2.3,1.2,7.6,8.7,3.23,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.9,4.2,0.0,0.0,108.1,154.1,100.0,97.0,4.32,3.42,1.311,1.4509999999999998,9.6,10.2,1.1,0.6,2.2,2.9,5.1,7.1,2.26,7.1
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,2.48,5.07,3.0,0.0,232.0,94.0,157.0,80.0,2.91,4.87,1.0170000000000001,1.4040000000000001,7.2,9.5,0.7,1.2,2.0,3.2,8.4,6.0,4.24,6.0
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,1,2293.76,31.4,4.72,6268,5567,1397,272,19,212,554,1227,0.251,0.32299999999999995,0.42100000000000004,0.7440000000000001,2343,63,1151,3.89,4.37,0.0,1.0,203.2,160.2,100.0,93.0,3.58,3.34,1.2770000000000001,1.226,9.1,9.9,0.8,1.2,2.3,1.2,7.6,8.7,3.23,8.7
26.3,4.5,6073.0,5459.0,1363.0,278.0,26.0,230.0,486.0,1392.0,0.25,0.315,0.43700000000000006,0.752,2383.0,56.0,1036.0,0,-2624.74,27.9,4.28,6171,5600,1405,277,46,146,475,1119,0.251,0.312,0.395,0.7070000000000001,2212,40,1102,3.9,3.216666666666667,0.0,0.0,108.1,121.76666666666665,100.0,128.0,4.32,4.11,1.311,1.228,9.6,8.166666666666666,1.1,1.0666666666666667,2.2,2.9,5.1,7.5,2.26,7.5
